Кластер 1;Кластер 2;Кластер 3;Кластер 4
397;211;233;826
-356;387;90;4043
63;-17;359;570
107;46;-344;1048
322;1006.833333;128;5643
594;881;326;2028
123;238;414;490
395;183;44;912
207;792;71;5800
58;513;72;676
319;190;296;392
432;179;1077;2275
234;377;180;3172
-452;55;147;1089.5
961.2;1288;694;4252
344;805;351;3018.333333
65;942;388;1240
566;448;318;5620
-610;249;305;1620
36;299;1571;1893.333333
93.5;523;612;3819
-325.5;389;135;1288
131;248.5;84;5110.5
488;418;371;1600
-2646;76;-143;1600
-20;420;804;10282
-408;1024;305;490
360;143;895;661
328.5;494.6666667;416;679
68;27;428;2869
100;496.5;891;1346
153;616;75;1700
207;35;164;1377
53;729;1490;1317
-104;1848;111;20160
122;723;9;1521
182;2900;476;1626
22;68;511;201.75
-726;560;278;2692
-131;141;169;691
-22.66666667;248;356;500
116;409;225;377
149;365.6666667;137;1548
78;178;-304;6840
104;95;0;992.5
638;466.5;20;43965
145;44;162;613
358;54;262;4564
200;138;84;8237
219;398;232;2407
171;295;3750;6604
497;841;316;371
-440;568.5;19;1023
512;179;280;443
290;643;338;9116
909;43;411;2200
120;1309;209;714.5
-604;210.8333333;70;921
268;193.6666667;417;1060
205;308;80;1205
307;409;153;2192
453;149;-507;1069
222;247;186;430
11;261;298;2153
792;-108;954;2131
109;62;128;1278
92.5;703.8;513;1600
18;2300;738;2130
77;185.5;414;2403
-317;-321;551;206
47;379;333;347.5
138;1035;184;441
649.6666667;2928;49;195
155;834;-12;1201
23;528;554;961
276;103;-862;561
138;1167;347;1477
-880;1020.25;52;960
471;63.5;486;13347
-359;45;101;700
192;993.7272727;-99;2594
338.5;89;-424;7242
256;240;290;1216
96;214;-36;2557
536;979;958;500
32;1196;656;3045
65.5;865;29;753
155;726;47;1852
437;1182.5;807;894
14;234;295;1254
266;1429;-888;1640
116;91;266;3975
50;519.5;895;1373
238.3333333;126;389;3288
208;364;52.5;162
251;1218;209;5919
181;190;83;6430
400;331;396.5;1751
384;810;666;1398
739;229;633;1205
-752;-24;51;1614
425;69;388.5;2032
51;560;302.5;5104
127;49;265;2108
154;274;414;908
68;747;230;1814
686;1537;199;3076
69;1062;70;823
158.5;1325;214;5800
366.3333333;160.6;419;-137
242;490.4;689;919
46;377;214;2872
382;481;131;2546
69;789;49;6410
141;376;993;4590
341.5;479;623;9041.5
284;273;509;5721
476;151;73;1304
300;680.75;735;2729
224.5;327.8;20;1398
334;146;378;376.5
-882;367.5;1819;1210
-440;1428;966;1711
-140;475;-503;-43
-1208;97;530;1699
-269;254.5;304;1406
115;289.25;-327;661
17;4599;967;474
139;131;200;5915
30;945;673;1396
430;1819;148;6352
116;449;-350;2027
217;267;-369;2084
140.6666667;632.3333333;67;1776
106;111;95;362
-84;603;507;3228
195;251;-279;930
150;511;592;1191
145;522.5;31;1536
200;718.3333333;576;2767
908;1446;19;1442
288;525;166;1261
-798;215;53;691
312;320.5;640;2198
839.3333333;298;881;3868
278.5;782;-203;1170
-268;214.5;545;1129
97;161.3333333;194;484
1686;377.5;81;11840
133;536;38;1168
116;600;590.5;575
347;1515;833;691
-1208;94;208;3065
-157;639;230;500
115;81;60;2907
170;2929.666667;341;1346
323;450;359;866
268;878;144;2691.4
24;1018;198;22210
102;440;67;8550
54;236;1550;2786
307;806;85;1116
183;100;-779;2921
584;726.5;79;974
211;949;214;628
220;624;568;2668
177;212;280;211
96;1346;84;8689
57;231;47;1758
213;506;458;1991
320.25;69;250;3773
29;827;132;490
42;-421;37;846
247;277;258;5580
192;149;353;1373
-816;103;529;4023
184;877.5;40;340
170;1156;92;448
38;854;-150;994
123;43;347;2071
10;780;100;391
50;336;650;1852
-412;508;203;1100
229;222;-236;968
751;561;3642;1444
569;570;-323;3778
-436;1300;118.6666667;1440
68;657.5;21;333
34;317;-429;2088
66;321;760;1855
40;368;115;1260
10;3001;231;448
280;672;56;5345
192;409;407;1131
215;450;60;2384
120;407;-104;3172
276;403;226;300
153;291;127;3162
186;103.5;83;841
-141;64;244;3630
352.5;1010;709.5;240
130;1228;243;1677
332;249;1219;1600
-1208;1745;32;6421
289;315;294;6218
230;48;38;393
142;1108;358;1520
317;856;343;1946
-75.33333333;237;237;2032
151;142.3333333;36;13426
246;95;-121;5523
9;91;-3691;2343
1053;162;130;1801
147;708;6;2810.666667
259;1005;820;691
461;695;327;1101
22;193;528;780
-762;741.5;225;6037
65;859;50;1490
743;233;102;750
26;662;258;3140
-194;229;78;150
132;520;488;837
389;1133;34;900
81;578.25;164;2267
397;109;106;1109
116;622.3333333;209;1254
236;474;130;599
78;486;158;1365
-430;130;100;6100
840;250;314;1888
160;670;693;2069
489.5;205;117;2862.5
327;322;502;655
136;344;130;1536
55;869;591;1770
392.5;390;822;1813
-226;1524;350;2103
6;287.5;613;2206
909;230;333;6770
99.5;300;86;5970
256;575;267;2800
184;1172;1219;1048
214;138;58;1380.5
345;283;169;246
13;185.5;-532;2763
58;511;73;1398
-506;192;347;1053
578;439;14;1549
260;513;-268;3005
258;617;833;834
-1;678;1204;864
44;586.5;688;858
188;528;864;691
563;1444;1670;3268
153;810;378;7783
1652;322;-434;8322
175;657;56;2298
22;109;-186;5800
-1811;383;537;641
71;118;476;1500
421;1251;-231;4848
168.5;931;475;1200
186;226;155;3711
151;404;437;9477
1108;1408;25;130
524;207;902;1436
175;671;106.25;46
172;301;1234;729
200;558;264;1641
313;197.5;219;20
324;2900;150;196
54;294;616;400
130;192;91;197
400;129;189;608
480;73;69;682
68;262.5;324;1018
311;175;180;1122
30;161;407;950
38;249;1582;716
266;67;82;659
419;278;386;707
445;5856;81;3082
1073;129;582;754
187;1848;15;220
76;478;332;3354.5
284;-19;65;8803
372;830.5;41;435
313;266;760;15
121;44;918;4353
360;738;52;544
590;94;225;200
1839;221.5;456;5068
11;229;365;898
1316;550.2;-150;7072
344;876;465;1285.5
289;4750;824;1048
-1208;1723;185;4766
276;300;406;3274
149;474;1258;3801.5
288;1371;44;2427
240;89;211;7562
45;748;96;7598
414;630;865;500
216;259.5;43;1250
246;1466;115;4478
-1323;619.5;141;279
138;575;460;691
104;396;249;1708
222;141;652;285
54;627;-104.5;917
225.5;180;49;4508
1138;363;349;200
551;254;105;565
138;2205;214;1289
28;590;166;209
144;572;373.6666667;1132
306;247.25;558;3834
100;1579;134;5
640;-103.75;102;597
114;223;214;43962
471;86;805;43966
109;4964.5;41;1053
316;201.5;718;661
51;853;255;1603
457.5;506.5;52;6440
315;194;196.5;2600
-636;348.4;742;1616
178.6;608;548;799
-604;97;131.5;5315
195;1083;15;230
373;839;984;12843
-347;173;73;3013
-77.5;196;68;2724
480;125.3333333;596;2600
72;4257;-840;920
240;341;640;1093
115;160;-587;3371.5
1211;2449;21;2643
151;132;140;269
214;487;-629;112
-813;1732;65;273
138;1238;546;2434
462;379;432;1823
-1643;187;240;956
108;703;-534;594
222;250.5;73;870
153.5;935;150;621
413;-72;430;1019
333;221.5;371;5080
94.5;146.5;129;8424
91;551.5;440;1051
-538;139;249;1774
350;823;135;11489
3722.666667;37;116;516
-667;215;-178;2839
24;260;1293;1122
282;151;79;9590
465.5;113;153;1000
517.5;130;210;290
260;74;1355;670
82;676;-1075;994
202;312;137;193
132;109;111;1840
107;259.25;285;905
326;3202;410;503
170;162;105;2510
265;39;221;1395
-549.5;1203;519;1000
37;545.5;97;460
17;963;-99;1812
374.5;199;3;456
86;1434;22;1234
135;391;409;684
201;90;180;1687
369;439;95;1069
71;77;437;1296
335;8;91;3091.5
150;379;-99;1265
299;366;265;600
391;85.75;-269;1030
494;575;174;9150
24;107;230;94
569;2120;951;2049
-515;-92;157;2001
-269;295;50;1426
228;817;216;424
641;156;36;160
274;-25.5;489;3451
-636;494;180;1774
420;169;6543;5518
-350.5;254;629;580
-436;487.3333333;87.5;341
462;206;338;160
169;1102.5;90;994
40;457;228;4134
232;692;102;2975
147.5;116;180.6;1390
70;466;435;1600
144.4;159;122;8685
-138;128;111;24
14;495;160;1762
470;1201;104;599
174;820;1142;1458
258;1708;278;734
48;272.5;83;2093
409;442;62;1278
1284;439;901;250
105.5;199;556;1266
226;480;286;8504
358;620.5;-176;3060
70;1234;103;3899
143;527;206;720
-41;275;6543;4142
176;1131;748.5;5394
310.3333333;514.6666667;736;1117
266;957.5;170;1076
690;96;77;3117.5
767;1000;724;270
595;2200.5;832;1379
51;507.5;402;258
59;543;279;3636
-193;687;362;493
-246;495.5;249;1240
-174;704;570;3522
420;1565;235;1467
565;133;367;6551
458;90;266;3889
90;809;269;6840
-375;-318;498;1200
895;531;214;9580
172;519.5;795;217
55;425;647;2507
229;418;324;2772
607;471;160;3320
531;109;351;1457
-604;1034;-507;696
306;256;82;3890.5
183;2298;1436;1975
-361.5;327;113;1304
90;332;325;1182
867;980;-167;2093
433.5;54;131;160
30;241;360;638
145;223;217;1116
573;314;267;1390
170;226;2105;2044
20;889;438;6218
235;1100;205;1342
841;67;837;502
2509.5;2610;382;1191
95;407;350.5;584
306;214;-126;4400
702;-247;177;1438
-452;467;72;3507
283;385;87;2921.5
221;395;389.5;3146
163;668;82;1483
327.5;220;335.5;500
220;719;188;6694
171.5;247;96;1852
1062;470;409;1276
554.25;106.2857143;438;247
1241;401;316;311
460.6666667;356.6666667;-3.5;1693
241;564.5;48;3305
255.5;455;241;5251
552;105;434;4987
565;282;1296;3099
150;344;38;4430
102.5;734;1155;1735
15;376;144;400
45;499;580;320
-604;1248;571;448.5
-172;756;440;628
178.5;369;402;2478
-1208;254;261;2119
346.3333333;198;200;621
110.5;268;126;798
-359;357;888;391
-604;137;72;3312
159;864.5;199;478
60;190;16;133
294;-97;979;7605
129;408;246;931
251;2150;-57;164
-566;939;196;280
35;600;170;1596
200.5;56;285;1100
111;164;244.5;280
1094;260;595;2240
-322.5;505.5;-60;970
38;328;-520;255
107;462;-313;4318
134;253;440;8763
126;1690.5;-840;1162
-98;1474;199;1871
251.25;134;156;2828
228;899;-3691;655
121;200;556;4623
275;284;462;3003
365.5;381;173;333
70;392;322.5;3290
-1587;368.5;422;1488
533;248;1301;1081.5
338.5;235;120;3777.5
18;265;1768;500
486.5;725;34;3143.5
31;180;346;418
-1208;311;150;363
265;254;638;2339
-260.5;300;212;562.5
-604;3000;344;1064
804.5;777.6666667;316;2153.5
25;546;214;685
-436;106;154.5;1100
145.4285714;450;-638;3927
116;639;137;1774
-877;791.5;536;2374
-436;757;129.3333333;2300
134;497;210;440
64;-40;44;550
-636;45;599;362
124;366;222;1048
337;663;87;3633
99;120;68;709
165.5;130;-231;68
168;140;83;4334
190;120;19;3930
401;318.75;209;195
1065;215;336;831
359;537;58;9807
-355;303.75;280;1276
69;601;466;1500
163;1113;28;1500
64;806;651;1190
1000;85;125;753
-355;12;1118;3990
719;1465;261;2586
221;215.5;75;4651
362;370;42;1074
-604;547;156;1748
498.5;139.5;225;572
-162;912;845;711
40;167.25;601;1819.5
104;3600;83;1840
-636;877;395;3569
-651;428;77;2412
194;-1053;2350;2412
-604;271;268;956
-65.5;347;71;3301
85;-357;721;5876
1583;573;-147;4318
462;161;251;3141
556;4595.333333;252;1966.5
-363.5;-82;222;9917
152;348.8;244;1612
56;320;-1003;123
173;1389;387;3338
459;448;167;6803
-291;31;324;2620
409;346;537;1309
167;604;1500;3294
56;846;267;375
-183;36;939;3071
767;1972;500;1928
1423;279;165;1116
-376;196;213;6262
-614;422;-280;720
184.5;5;235;-45
327;191;416.6666667;5158
-952;136;269;121
143;171;119;1176
58;848;-78;8686
195;1498;14;700
-663;4999;472;11533
218;-114;-2;9408
66;749;80;2803
147;-56;1088;470
141;114;125;416
33;109;17;5950
20;729;58;1116
503;-81.33333333;196;1088
-604;366;1094;182
314.5;131.5;279;2380
16;468;119;4677
407;451;205;805
258;410;350;2605
-373;738;71;6969
202.5;-146;163.5;895
47;98;9;1947
-604;333.3333333;257.5;3183
66;797;2;6465
1208;795;-99;1000
-332;923.5;329;12060
549.5;116;-1106;1132
485.6666667;1352;279;3618
217;230.25;454;1478
242;227;130;3107.5
116;497;64;1205
348;654;251;12385
154.5;612;119;2175
-604;1278;269;2064
286;367.5;346;1690
265;43;117;1084
471;215;515;2513
89;1133.5;515.5;4224
175;-184;68;6785
-619;306;198;6640
-436;1432;148;7123
-427;200.5;181;630
250;336;63;2441.5
73;153;133;5707
-359;504;169;1436
180;415;340;470
116;208;29;2337
420.5;909.6666667;853;2311
290;950;32;1620
540;329;40;160
-1240;735;296.8333333;4742
242;666;180;1201
-378;301;80;1240
272;135.5;421;807
456;92;554;1780
267;941;-189;2498
145;1680;115;2772
35;3495;105;3878
62;2014;293;1369
813;2008.5;445;3003
80;980;645;3785.666667
410;480;329;3174
50;1864;158;9190
206;768.5;131;4043
-178;193.5;56;3115
-356;172;229;2579
26;1039;253.5;2296
295;211.5;276.5;1060.5
242;584;281;422
189;-155;144;876
266;650;514;3596
58;127;624;1138
172;628;866;72
92.33333333;647;1958;303
272;468;327;1831
522.5;975.5;841;4796
-1208;471;237;730
867;29.33333333;848;747
240;161;336;1020
-1208;297.75;-360;1140
259;2693;276;1100
3957;258;133;2316
496;143;1594;2286.25
-636;1139;307;280
108;706;244;3418
-872;1620;148;8942
297;369;85;2482
-1240;423.6666667;191.5;198
54;546.5;130;2843
121.5;537;36;1359
170.5;796;239;680
-587;1297;326;200
149;620;65;377
374;841;360;1566
-1446.5;148;198;1420
7;946.5;260;3486
164;54;161;4302
149;172.3333333;214;593
88;190;330;6530
16;1770;766;270
-646;1434;515;1508
-155.6666667;1282;138;4496
288;758;79;10291
100;316;185;463
796.3333333;801;-203;160
199.5;885;47;440
177.5;1678;1006;1369
-1082;482;280;2312
26;-121;218;2413
794;339;1490;1210
796;1797;483.5;6900
19;823;580;580
1;214;260;2059
116;1331;1010;1400
537;137;176.6666667;1149
178;1908;13;2545
-604;468;51;3733
174;362;811;4488.5
460;188.2222222;-150;2007
83;290;222;2027
373.5;292;324;661
-47;651;97;3474
148;342;106;1600
443;350;489;1626
372;275;243;2528
120;265.75;-461;1490
95;2341;312;11590
403;209.5;127;799
276;592;-183.5;8491
44;487.5;-279;1610
-1483;716;178;2009
120;124;188;598
114;124;214;2338
-1811;240.6666667;367;400
-130;94;138;1100
150;1169;191;6278
134;218;194.5;3401
92;-103;189;1116
304;2181;-183;3191
138;287;463;1433
-710;1110;-57;1116
-173;-357;200;1490
92;186.2;128.5;1134
122.5;623;313;2735
635;356;116;661
85;149.5;435;1768
537;577;1065;5319
-524;105;519.5;580
423;333.5;612;760
40;1146;1284;400
306.5;688;207;750
117;248;61;1276
121;320;155;1390
228;117;66;1573
227;550.5;256;2841
-23048;2254;530;438
180;335;74;6658
106;94;614;803
241;175;90;3623.25
135;-17;224;940
159;967;-164;3915
153;309;312;300
155;1721;203;2722
393.6666667;946;400;3988
213;661.5;795;434
216;518;918;1643
338;167;36;2990
124;531;161;920
1144;315;60;8550
109;281;227;590
290;180;344;1769
13;193;844;2487
172.5;431;74;1600
400;941;383;300
241;253;736;1014
98;-123;-170;1580
152;320;341;28
390;693;318;450
266;-74;242;5577
206;167;106;3430
977.5;787;140;333
133;642;604;8852
-1668;521.3333333;260;1390
65.5;854;362.5;1260
70;1071.5;207;4126
120;898;40;1673
71;244;235;1988
211;1030;343;1989
25;1066.333333;-268;161
252;300;295;3858.5
97;518;144;1032
120;536;160;386
909;2128;200;1938.333333
358;16;380;1470
250;777.5;575;3902
144;691;182;1695
326;727;37;840
22;529;195;3162
20;170;181;3823.666667
133.5;180.5;87;1325
276;227;162;1050
551;0;92;1304
116;922;-183;2758
-4452;-1114;249;960
399;94;2221;914
92;1199;33;1116
88.25;271;281;11951
129;891;1923;470
303;467;286.375;7500
121;573.5;900;1174
-1145.2;430.6666667;557;90
-13;122;907;720
143;198;349;637
28;219;226;3902
-167;636;566;1774
354;632.7142857;240;1405
208;983.5;340;43962
149;2300;485;1470
133;724;40;1109
114;261;-81;2729
137;-252;503;7901
68;400;1459;2804
-127;389;178;5098
106;448;58;1191
242;-13;352;1100
124;223;580;4017
242;704;-135;10642
1622;-399.5;68;1581
-794.5;381.3333333;131.5;529
121;1356;52;866
121;92;450;6646
105;744;68;11154
-53;268;361;1003
123;199;-478;1369
88;704.5;44;300
366;340.5;232;1276
312;1127;809;575
-604;-4;571.5;1720
4104;951;12;5595
192;159;134;1770
-1764;351;19;1490
559;1145;72;1212
573;335;914;1481
127;405;379;3559
928;427.5;269;294
28;300;125;603
1097;914;-270;1101
-436;136.5;-298;839
22;877;300;1764
167;98;839;974
358;668;299;546
47;730;436;1845
307;493;144;381
480;482.5;-228;2059
-219;567;50;1732
57;261;-840;572
180;1144;-116;340
168;721;441;219
670.3333333;150;164;875
169;170;108;2907
871;761;564;2153
143;1965;197;385
-138.75;341;250;1668
434;222;128;1619
785;484;137;3479
276;-181;447;1627
1207;78;315;1147
50;299;79;250
212;69;178;371
-341;225;947;1071
979;401;830;3114
86;181;1011;3860
31;1001;361;400
168;262;853;280
551;356;294;700
777;-209.5;132;2617
660;509;198;55
138;475.3333333;384;1489
417;427.5;223;18
343;75.5;470;418
310;1141;182;1293.5
171;1129.5;520;4011
160.5;1063.5;-46;238
630;32;54;1002
433;699;113;8542
180;476;136;2446
4;456;135;3002
156;302.6666667;786;5255
392.3333333;1121;214;2863
213.5;1041;522;3369
-604;361;1980;775
24;598;186.5;432
307;58;1149;360
-265;549;297;556
1815;433;335;1810
597;44;379;1536
-408;673;1126;351
795;688;422;1574
239;799;356.5;690
199.5;1105;1468.5;2498
201;2106;480;195
287;343;-44.66666667;1525
1368.5;1152.5;184;5
340;42.66666667;936;855
213;259;73;885
108;639;524;2145
202.3333333;107;123;1822
9;503;196;1457
125;290;164;7580
282;447;139;1536
189;251;95;1712
1916;-6.5;422;641
71;615;1178;459
153;400;1234;930
137;1062;190;3228
700;139;638;610
141;142.5;260;580
106;347;79;5534
399;77;-840;371
46;733;219;250
432;190;588.5;3985
185;345.3333333;161;669
195.5;506.5;581;7242
231;750;212;1082
1178.5;192;113;1116
115;674.5;320;2768.5
153;319.5;300;351
806;1575;184;1051
415;493;130;5168
33;323;625;1490
187;192;41;5490
372;2848;701;3465
196;1221.5;248;2403
240;531;-824;798
-129;142;176;1205
34;703;1071;1278
90.5;747.6666667;855;550
123;235;187.6666667;2050
96;1250;-379;659
127.5;234;1380;4516
860;130.5;288.5;15210
345;505;1624.333333;1340
201;175.6666667;1050;695
210;-375.3333333;497;188
308;530.5;36;400
165;539;332;9328
128;200;125;669
363;472;252;1476
76;221;160;1471
307;191;497;3515
250;592.5;1189;2386
1131;32;-1177.25;2238
285.5;1478;36;2863
-604;901;243;864
127;2428;83;1526
979;-83.5;576;371
327;224;1889;8689
646;407.6666667;227;258.4
72;288.5;101.5;1569
158;383;131;7543
109;305.5;180;1191
57;2407;612;720
-327;277;164;520
590.6666667;94;54;5292
288;207;1270;1165
-157;231;267;1710
-604;441;45;4201
388;149;142;253
538;415;137;1050
131;870;96;1116
-524;400;271;5065
307;505;414;1669
84;524;414;67
323;353;338;659
117;380.6666667;1238.5;1590
492;87;121;604
324;266;564;13058
385;730;355;775
236;596.3333333;73.5;8356
270;2802;298;1490
-636;216;397;150
266;2240;1455;1998
473.3333333;462;1572;1049
-535;432;402;800
268.5;749;2970;7725
242;239;110;36
86;103;97;78
44;-67;15;6509
76;180;253;632
310;409;110;7559
42;237.75;78;371
-155;286;96;848
78;149.5;245;4213
620;93;159;1519
-348;308;212;390
-755;275;553;20
261.5;263;122;655
218;476;47;20
-1402;470;240;308
-157;651;-94;830.6666667
209;797;154;605
-376;1149;378;691
399;43;182;452
393;47.5;-89;1666
42;444.5;478;2925
-376;2150;103;967
316;464;3256;592
199;137;942;3017
393;420;235;43966
492;179.5;490.5;7426
185;3473;691;2145
425;67;402;400
1726;-189;164;438
-395;309;1492;732
219.5;159;1344;3901
174.75;371.5;55;43974
